category,risk,record,tweakdb_id,entity_template,default_appearance,crowd_appearances,all_appearances,multiplayer_templates,character_type,affiliation,reaction_preset,archetype_data,archetype_name,genders,tags,visual_tags,is_crowd,is_light_crowd,is_child,is_bumpable,can_have_generic_talk,force_generic_talk,default_equipment,primary_equipment,secondary_equipment,quest,vendor,driving,state_machine,voice_tag,source
"civilian","candidate","Character.junkie_no_reaction","0x0000001C4B51E118","base\characters\entities\citizen\citizen__junkie_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.ma_wat_kab_06_victim_ma","0x00000021DE8E62F3","base\characters\entities\citizen\citizen__junkie_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.sts_std_arr_01_fixer_contacct","0x000000275503819E","base\characters\entities\citizen\citizen__junkie_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.hil_victim_female_poor","0x000000204CFAD718","base\characters\entities\citizen\citizen__junkie_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.ma_wat_kab_06_victim_wa","0x000000216EA39828","base\characters\entities\citizen\citizen__junkie_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.sts_bls_ina_05_refugee_f","0x00000022D38E4C99","base\characters\entities\citizen\citizen__junkie_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_std_rcr_18_hostage_01","0x00000022673F0DF7","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_std_rcr_18_hostage_09","0x0000002269E485C5","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.mws_thenerves_driver_02","0x00000021ED395607","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q001_gang_male","0x00000018585D1D60","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q101_diner_male7","0x0000001A496D7DF8","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.sq017_riot_fan_male","0x0000001D60855B23","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q001_gang_big","0x000000176E6C15C3","base\characters\entities\citizen\citizen__lowlife_mb.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_std_rcr_18_hostage_03","0x0000002289316CDB","base\characters\entities\citizen\citizen__lowlife_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q000_traveller_female","0x0000001F13971A16","base\characters\entities\citizen\citizen__lowlife_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q001_gang_female","0x0000001A9340651A","base\characters\entities\citizen\citizen__lowlife_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q101_diner_female1","0x0000001CB121CB24","base\characters\entities\citizen\citizen__lowlife_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.sts_wbr_jpn_12_leah_gladen","0x000000241D784D83","base\characters\entities\citizen\citizen__lowlife_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_std_rcr_18_hostage_06","0x00000022F95B9854","base\characters\entities\citizen\citizen__nightlife_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q101_diner_female4","0x0000001CC14B3FAB","base\characters\entities\citizen\citizen__nightlife_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q101_diner_female5","0x0000001CB64C0F3D","base\characters\entities\citizen\citizen__nightlife_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.mws_thenerves_crowd_01","0x0000002072086108","base\characters\entities\citizen\citizen__rich_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.quickhits_target_003","0x0000001E9E594331","base\characters\entities\citizen\citizen__rich_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.sts_cct_dtn_02_dj","0x0000001BDBE03830","base\characters\entities\citizen\citizen__rich_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
"civilian","special_vendor","Character.wat_lch_clothingshop_01","0x00000021F80E61F9","base\characters\entities\citizen\citizen__rich_ma.ent","None","","None","","","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","Vendors.wat_lch_clothingshop_01","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.mq022_crowd_man","0x00000019DA81F3B6","base\characters\entities\citizen\citizen__tenant_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q101_diner_male6","0x0000001A3E6A4D6E","base\characters\entities\citizen\citizen__tenant_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q001_broken_gate_woman2","0x00000021F932F96E","base\characters\entities\citizen\citizen__tenant_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.ma_std_rcr_slacker_01","0x0000001FD3E76BA6","base\characters\entities\citizen\citizen__workout_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.ma_std_rcr_slacker_04","0x0000001FA38D9F29","base\characters\entities\citizen\citizen__workout_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_std_rcr_18_hostage_04","0x000000221755F978","base\characters\entities\citizen\citizen__youngster_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_std_rcr_18_hostage_08","0x000000221EE3B553","base\characters\entities\citizen\citizen__youngster_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.ma_std_rcr_slacker_02","0x0000001F4AEE3A1C","base\characters\entities\citizen\citizen__youngster_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.ma_std_rcr_slacker_03","0x0000001F3DE90A8A","base\characters\entities\citizen\citizen__youngster_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_wbr_jpn_16_olivier","0x0000001FFD14D025","base\characters\entities\citizen\citizen__youngster_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q101_diner_male2","0x0000001A39078977","base\characters\entities\citizen\citizen__youngster_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.ma_std_rcr_18_hostage_05","0x000000226052C9EE","base\characters\entities\citizen\citizen__youngster_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"civilian","candidate","Character.mws_thenerves_driver_01","0x00000021743007BD","base\characters\entities\citizen\citizen__youngster_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.q001_broken_gate_woman1","0x00000021603BA8D4","base\characters\entities\citizen\citizen__youngster_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.rcr_02_doctor","0x00000017B733BBD5","base\characters\entities\corpo\corpo_civilianguard_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Ganger_Aggressive","Character.security_grunt1_melee1_baton_wa_inline4","humanoid","","","Guard;Security",false,false,false,true,true,false,"","Character.security_grunt1_melee1_baton_wa_inline0","Character.security_grunt1_melee1_baton_wa_inline2","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
"civilian","unsafe_quest_or_scene","Character.sts_std_rcr_01_office_man","0x00000023DBD56660","base\characters\entities\corpo\corpo_civilianguard_ma.ent","None","","None","","NPCType.Human","Factions.UnaffiliatedCorpo","ReactionPresets.Ganger_Aggressive","ArchetypeData.GenericMeleeT1","humanoid","","","Security",false,false,false,true,true,false,"","Character.civilianguard_corporat_melee1_ma_inline0","Character.civilianguard_corporat_melee1_ma_inline2","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
